,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature,config/latent_dim,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.7448305084745763,0.7448305084745763,0.004617672110449255,0.7486358080496133,0.004482010817969846,0.7486358080496132,0.004482010817969824,0.7,0.0,0.7047101952204986,0.0,0.7047101952204986,0.0,0.6406779661016949,0.0,0.6100307937468108,0.0,0.6100307937468109,0.0,1699832317,False,1,cd69437e,2023-11-12_23-38-37,162.88075876235962,162.88075876235962,198803,59d6454cd9f4,172.17.0.2,162.88075876235962,1,,1.0,20,"(0, 3, 5, 9)",cd69437e,,,,,
1,0.7718644067796611,0.7718644067796611,0.006638357975446144,0.7717844669883579,0.006591942195639286,0.7717844669883579,0.006591942195639264,0.6983050847457627,0.0,0.7003095320881685,0.0,0.7003095320881685,0.0,0.726271186440678,0.0,0.6934214452043167,0.0,0.6934214452043167,0.0,1699832379,False,1,2f53c637,2023-11-12_23-39-39,216.20459246635437,216.20459246635437,202003,59d6454cd9f4,172.17.0.2,216.20459246635437,1,,0.8,28,"(1, 7, 8, 11)",2f53c637,,,,,
2,0.7285593220338983,0.7285593220338983,0.005505866396874842,0.7345178196089577,0.005470556356192833,0.7345178196089577,0.005470556356192837,0.6686440677966101,0.0,0.6740864533713511,0.0,0.6740864533713512,0.0,0.6466101694915254,0.0,0.6151401085755606,0.0,0.6151401085755606,0.0,1699832389,True,1,6d0108ba,2023-11-12_23-39-49,217.06424021720886,217.06424021720886,202400,59d6454cd9f4,172.17.0.2,217.06424021720886,1,,0.6000000000000001,97,"(2, 5, 8, 9)",6d0108ba,,,,,
3,0.7835593220338983,0.7835593220338983,0.005157669171085738,0.7861857270133443,0.005038881462994099,0.7861857270133443,0.005038881462994079,0.7228813559322034,0.0,0.725961729423045,0.0,0.7259617294230448,0.0,0.6991525423728814,0.0,0.6710888925616428,0.0,0.6710888925616428,0.0,1699832458,False,1,b965a9e2,2023-11-12_23-40-58,275.1652584075928,275.1652584075928,202792,59d6454cd9f4,172.17.0.2,275.1652584075928,1,,0.6000000000000001,151,"(0, 5, 9, 11)",b965a9e2,,,,,
4,-0.1,,,,,,,,,,,,,,,,,,,1699832455,True,1,d0e052b9,2023-11-12_23-40-55,262.80890583992004,262.80890583992004,203217,59d6454cd9f4,172.17.0.2,262.80890583992004,1,,0.8,43,"(0, 2, 10, 11)",d0e052b9,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 50.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 33.19 MiB is free. Process 1194559 has 1022.00 MiB memory in use. Process 1194563 has 890.00 MiB memory in use. Process 1194561 has 816.00 MiB memory in use. Process 1194517 has 884.00 MiB memory in use. Process 1194518 has 1.56 GiB memory in use. Process 1197762 has 778.00 MiB memory in use. Process 1197764 has 1.07 GiB memory in use. Process 1197769 has 712.00 MiB memory in use. Process 1197763 has 750.00 MiB memory in use. Process 1197770 has 1.85 GiB memory in use. Process 1198152 has 1.00 GiB memory in use. Process 1198160 has 1.23 GiB memory in use. Process 1198156 has 754.00 MiB memory in use. Process 1198164 has 514.00 MiB memory in use. Process 1198163 has 938.00 MiB memory in use. Process 1198554 has 774.00 MiB memory in use. Process 1198545 has 1.08 GiB memory in use. Process 1198555 has 1004.00 MiB memory in use. Process 1198550 has 1.25 GiB memory in use. Process 1198551 has 776.00 MiB memory in use. Process 1198934 has 750.00 MiB memory in use. Process 1198980 has 424.00 MiB memory in use. Process 1198939 has 958.00 MiB memory in use. Process 1198975 has 1.01 GiB memory in use. Process 1198942 has 1.05 GiB memory in use. Of the allocated memory 47.31 MiB is allocated by PyTorch, and 38.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in do_reduce
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in <dictcomp>
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/datasets/multimodal/transformer.py"", line 523, in __call__
    new_X = window_transform.the_transform.transform(X=X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr.py"", line 153, in transform
    embeddings = intermediate_model(test_data).cpu().detach().numpy()

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/models/model_base.py"", line 24, in forward
    x = self.conv1(x)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/conv.py"", line 310, in forward
    return self._conv_forward(input, self.weight, self.bias)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/conv.py"", line 306, in _conv_forward
    return F.conv1d(input, weight, bias, self.stride,
"
5,0.7066101694915253,0.7066101694915253,0.006316828865621755,0.7047792131064463,0.0065754800563908875,0.7047792131064463,0.006575480056390954,0.6550847457627119,0.0,0.6567028004680953,0.0,0.6567028004680954,0.0,0.6822033898305084,0.0,0.6543800262588414,0.0,0.6543800262588414,0.0,1699832464,True,1,194e1ef7,2023-11-12_23-41-04,147.15119624137878,147.15119624137878,198803,59d6454cd9f4,172.17.0.2,147.15119624137878,1,,1.4000000000000001,63,"(0, 1, 4)",194e1ef7,,,,,
6,0.6515254237288136,0.6515254237288136,0.005720182044300416,0.6565434693713212,0.005430226059744087,0.6565434693713212,0.00543022605974409,0.6338983050847458,0.0,0.6394621349536714,0.0,0.6394621349536714,0.0,0.6440677966101694,0.0,0.6041189794689423,0.0,0.6041189794689423,0.0,1699832515,True,1,c1826608,2023-11-12_23-41-55,136.13638758659363,136.13638758659363,202003,59d6454cd9f4,172.17.0.2,136.13638758659363,1,,1.2000000000000002,14,"(3, 6, 8, 10)",c1826608,,,,,
7,0.725593220338983,0.725593220338983,0.004481120022509242,0.7259889165027437,0.00468752640325759,0.7259889165027437,0.0046875264032575715,0.6661016949152543,0.0,0.6690845164642635,0.0,0.6690845164642635,0.0,0.6923728813559322,0.0,0.6584279249432479,0.0,0.6584279249432479,0.0,1699832659,True,1,e57e1915,2023-11-12_23-44-19,269.9557960033417,269.9557960033417,202400,59d6454cd9f4,172.17.0.2,269.9557960033417,1,,1.3,154,"(0, 1, 3, 6)",e57e1915,,,,,
8,0.7059322033898304,0.7059322033898304,0.005292371185083368,0.7119485518460057,0.005159395158822109,0.7119485518460057,0.005159395158822109,0.6661016949152543,0.0,0.6726232163039733,0.0,0.6726232163039731,0.0,0.6491525423728813,0.0,0.6300108256177614,0.0,0.6300108256177614,0.0,1699832771,True,1,91a0a804,2023-11-12_23-46-11,315.4060685634613,315.4060685634613,203217,59d6454cd9f4,172.17.0.2,315.4060685634613,1,,1.3,172,"(5, 10)",91a0a804,,,,,
9,0.73,0.73,0.005922510240561424,0.7282191020269314,0.005685497026169471,0.7282191020269314,0.005685497026169495,0.6966101694915254,0.0,0.6969640317712782,0.0,0.6969640317712782,0.0,0.7067796610169491,0.0,0.6640525201713563,0.0,0.6640525201713564,0.0,1699832667,True,1,56b31ee0,2023-11-12_23-44-27,208.99624967575073,208.99624967575073,202792,59d6454cd9f4,172.17.0.2,208.99624967575073,1,,0.7000000000000001,21,"(0, 1, 8)",56b31ee0,,,,,
