,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature,config/latent_dim,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.6391525423728812,0.6391525423728812,0.008188388019783844,0.6468850344662045,0.007855002537936476,0.6468850344662045,0.007855002537936476,0.611864406779661,0.0,0.6186721603607802,0.0,0.6186721603607802,0.0,0.6220338983050847,0.0,0.5805138329516438,0.0,0.5805138329516439,0.0,1699832333,True,1,a440e14e,2023-11-12_23-38-53,179.01835298538208,179.01835298538208,198757,59d6454cd9f4,172.17.0.2,179.01835298538208,1,,1.1,49,"(2, 6, 8, 10)",a440e14e,,,,,
1,0.7152542372881356,0.7152542372881356,0.004168940297033521,0.7204782735570372,0.003999598996121244,0.7204782735570372,0.003999598996121231,0.6754237288135593,0.0,0.6805704920525912,0.0,0.6805704920525912,0.0,0.6415254237288136,0.0,0.6099683496873933,0.0,0.6099683496873933,0.0,1699832307,False,1,54b4ab53,2023-11-12_23-38-27,144.2902386188507,144.2902386188507,202009,59d6454cd9f4,172.17.0.2,144.2902386188507,1,,0.9,14,"(2, 6, 9)",54b4ab53,,,,,
2,0.6875423728813559,0.6875423728813559,0.006274048819959184,0.6857342267655598,0.006146266649199181,0.6857342267655597,0.006146266649199204,0.6542372881355932,0.0,0.6574940418236019,0.0,0.657494041823602,0.0,0.6474576271186441,0.0,0.6266540176034947,0.0,0.6266540176034947,0.0,1699832398,True,1,93f8743f,2023-11-12_23-39-58,226.3084945678711,226.3084945678711,202393,59d6454cd9f4,172.17.0.2,226.3084945678711,1,,1.4000000000000001,14,"(1, 4, 6, 10)",93f8743f,,,,,
3,0.6684745762711864,0.6684745762711864,0.005868911760400244,0.6700606226122789,0.005959914141488674,0.6700606226122789,0.005959914141488653,0.6254237288135593,0.0,0.6268439656701712,0.0,0.6268439656701712,0.0,0.6432203389830509,0.0,0.5822459311883171,0.0,0.5822459311883171,0.0,1699832289,False,1,7e8e5daf,2023-11-12_23-38-09,107.46907663345337,107.46907663345337,202791,59d6454cd9f4,172.17.0.2,107.46907663345337,1,,1.3,37,"(2, 3, 9, 10)",7e8e5daf,,,,,
4,0.6432203389830509,0.6432203389830509,0.005278783560134718,0.6438508926024443,0.0049548835185332825,0.6438508926024443,0.004954883518533252,0.5847457627118644,0.0,0.5870755563357726,0.0,0.5870755563357728,0.0,0.6432203389830509,0.0,0.6006696495421433,0.0,0.6006696495421433,0.0,1699832421,True,1,e54308d5,2023-11-12_23-40-21,229.58354377746582,229.58354377746582,203171,59d6454cd9f4,172.17.0.2,229.58354377746582,1,,0.8,23,"(1, 2, 4, 8)",e54308d5,,,,,
5,0.7396610169491526,0.7396610169491526,0.00546330896992753,0.7385617022215094,0.005546437531858525,0.7385617022215094,0.005546437531858516,0.7271186440677966,0.0,0.7277295370159228,0.0,0.7277295370159229,0.0,0.6974576271186441,0.0,0.6591392606572082,0.0,0.6591392606572081,0.0,1699832422,False,1,1d1c6472,2023-11-12_23-40-22,133.02228999137878,133.02228999137878,202791,59d6454cd9f4,172.17.0.2,133.02228999137878,1,,1.5,16,"(0, 1, 3, 7)",1d1c6472,,,,,
6,0.7271186440677966,0.7271186440677966,0.006364401137463922,0.7310747099372368,0.006063226580997935,0.7310747099372368,0.006063226580997945,0.6949152542372882,0.0,0.6988918285651582,0.0,0.6988918285651583,0.0,0.711864406779661,0.0,0.7102896585525874,0.0,0.7102896585525874,0.0,1699832493,False,1,f74019b9,2023-11-12_23-41-33,185.82582569122314,185.82582569122314,202009,59d6454cd9f4,172.17.0.2,185.82582569122314,1,,1.0,35,"(1, 2, 6, 11)",f74019b9,,,,,
7,0.7083898305084746,0.7083898305084746,0.00596179062269883,0.7086864774361968,0.005868275234820289,0.7086864774361968,0.005868275234820218,0.6432203389830509,0.0,0.6479854983981775,0.0,0.6479854983981775,0.0,0.661864406779661,0.0,0.6162306145655427,0.0,0.6162306145655427,0.0,1699832485,False,1,72f1729f,2023-11-12_23-41-25,151.9122598171234,151.9122598171234,198757,59d6454cd9f4,172.17.0.2,151.9122598171234,1,,1.3,63,"(0, 1, 4, 9)",72f1729f,,,,,
8,0.6496610169491526,0.6496610169491526,0.007833369497146673,0.6562204474048918,0.007384199678328388,0.6562204474048918,0.0073841996783284005,0.5983050847457627,0.0,0.6063876368406214,0.0,0.6063876368406214,0.0,0.5966101694915255,0.0,0.5683690764647039,0.0,0.568369076464704,0.0,1699832640,True,1,8f020081,2023-11-12_23-44-00,242.28622913360596,242.28622913360596,202393,59d6454cd9f4,172.17.0.2,242.28622913360596,1,,0.8,77,"(0, 3, 4, 10)",8f020081,,,,,
9,0.6783050847457627,0.6783050847457627,0.006171912357977323,0.6742566250482239,0.005993325521478854,0.6742566250482239,0.005993325521478846,0.6364406779661017,0.0,0.6369362044894957,0.0,0.6369362044894956,0.0,0.673728813559322,0.0,0.6327417980550205,0.0,0.6327417980550205,0.0,1699832596,True,1,c06b1312,2023-11-12_23-43-16,174.46482634544373,174.46482634544373,203171,59d6454cd9f4,172.17.0.2,174.46482634544373,1,,1.4000000000000001,54,"(1, 4, 7, 8)",c06b1312,,,,,
