,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.8094929881337649,0.8094929881337649,0.005189218326129745,0.8083296211770785,0.005264499178659821,0.8083296211770785,0.0052644991786598375,0.8031283710895362,0.0,0.8015376468489377,0.0,0.8015376468489378,0.0,0.7734627831715211,0.0,0.7676051177176725,0.0,0.7676051177176724,0.0,1698758457,True,1,b391cc3b,2023-10-31_13-20-57,182.62769031524658,182.62769031524658,1153061,6758e5a243b0,172.17.0.4,182.62769031524658,1,,0.6000000000000001,197,137,"(8, 9, 10)",b391cc3b,,,,,
1,0.7847896440129449,0.7665587918015102,0.004190490744240568,0.7618946409212829,0.00426056617161984,0.7618946409212828,0.004260566171619815,0.7847896440129449,0.0,0.7815903961226724,0.0,0.7815903961226724,0.0,0.7820927723840345,0.0,0.7805092665935008,0.0,0.7805092665935008,0.0,1698758421,False,1,cfca7629,2023-10-31_13-20-21,139.44958877563477,139.44958877563477,1156332,6758e5a243b0,172.17.0.4,139.44958877563477,1,,0.7000000000000001,123,227,"(0, 2, 8)",cfca7629,,,,,
2,0.8451995685005393,0.8319848975188779,0.0035717007834181955,0.8293931274479229,0.0038612223910815097,0.8293931274479229,0.0038612223910815466,0.8295577130528586,0.0,0.8246880387981183,0.0,0.8246880387981183,0.0,0.8451995685005393,0.0,0.8446076884613022,0.0,0.8446076884613022,0.0,1698758480,False,1,d1bb0263,2023-10-31_13-21-20,190.1844301223755,190.1844301223755,1156720,6758e5a243b0,172.17.0.4,190.1844301223755,1,,0.5,231,420,"(1, 4, 9)",d1bb0263,,,,,
3,0.8354908306364617,0.8214670981661273,0.0038291778531389237,0.8198457451391306,0.0037949601956700336,0.8198457451391306,0.0037949601956700353,0.8128371089536138,0.0,0.8105728304155683,0.0,0.8105728304155683,0.0,0.8354908306364617,0.0,0.8360213233194081,0.0,0.8360213233194083,0.0,1698758434,False,1,7eee7e93,2023-10-31_13-20-34,135.54578924179077,135.54578924179077,1157105,6758e5a243b0,172.17.0.4,135.54578924179077,1,,0.9,104,332,"(1, 10, 11)",7eee7e93,,,,,
4,0.8446601941747572,0.8156957928802588,0.0041081065856158686,0.8134842386598544,0.004116343856228266,0.8134842386598544,0.004116343856228251,0.8101402373247033,0.0,0.8080051920360777,0.0,0.8080051920360777,0.0,0.8446601941747572,0.0,0.8432205926290629,0.0,0.843220592629063,0.0,1698758429,False,1,b07313bc,2023-10-31_13-20-29,122.35391139984131,122.35391139984131,1157501,6758e5a243b0,172.17.0.4,122.35391139984131,1,,0.5,76,379,"(0, 7, 10)",b07313bc,,,,,
5,0.8716289104638619,0.8521574973031283,0.0026909319704997675,0.8504984736355403,0.002683536308217531,0.8504984736355403,0.0026835363082175472,0.8344120819848975,0.0,0.8319499083336855,0.0,0.8319499083336854,0.0,0.8716289104638619,0.0,0.8715902628637612,0.0,0.871590262863761,0.0,1698758574,False,1,fb8f2393,2023-10-31_13-22-54,152.97781825065613,152.97781825065613,1156332,6758e5a243b0,172.17.0.4,152.97781825065613,1,,0.4,106,219,"(0, 5, 9)",fb8f2393,,,,,
6,-0.1,,,,,,,,,,,,,,,,,,,1698758508,True,1,e7438586,2023-10-31_13-21-48,78.93405055999756,78.93405055999756,1157501,6758e5a243b0,172.17.0.4,78.93405055999756,1,,0.2,167,490,"(4, 9, 10)",e7438586,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 100.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 42.25 MiB is free. Process 3320861 has 564.00 MiB memory in use. Process 72008 has 968.00 MiB memory in use. Process 71994 has 1.46 GiB memory in use. Process 71966 has 972.00 MiB memory in use. Process 72010 has 768.00 MiB memory in use. Process 72025 has 780.00 MiB memory in use. Process 75233 has 1.60 GiB memory in use. Process 75240 has 924.00 MiB memory in use. Process 75236 has 772.00 MiB memory in use. Process 75237 has 880.00 MiB memory in use. Process 75230 has 854.00 MiB memory in use. Process 75625 has 1010.00 MiB memory in use. Process 75627 has 782.00 MiB memory in use. Process 75626 has 884.00 MiB memory in use. Process 75618 has 1.47 GiB memory in use. Process 75630 has 876.00 MiB memory in use. Process 76014 has 730.00 MiB memory in use. Process 76020 has 940.00 MiB memory in use. Process 76017 has 1.51 GiB memory in use. Process 76010 has 1016.00 MiB memory in use. Process 76013 has 774.00 MiB memory in use. Process 76400 has 664.00 MiB memory in use. Process 76406 has 604.00 MiB memory in use. Process 76409 has 924.00 MiB memory in use. Process 76410 has 684.00 MiB memory in use. Process 76403 has 554.00 MiB memory in use. Of the allocated memory 233.88 MiB is allocated by PyTorch, and 32.12 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in do_reduce
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in <dictcomp>
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/datasets/multimodal/transformer.py"", line 523, in __call__
    new_X = window_transform.the_transform.transform(X=X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr_full.py"", line 57, in transform
    embeddings = intermediate_model(test_data).cpu().detach().numpy()

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/models/model_base.py"", line 31, in forward
    x = self.relu(x)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/activation.py"", line 101, in forward
    return F.relu(input, inplace=self.inplace)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/functional.py"", line 1471, in relu
    result = torch.relu(input)
"
7,0.8545307443365695,0.8545307443365695,0.0023142867263133593,0.8526264295024601,0.0023491123155309507,0.8526264295024601,0.0023491123155310032,0.8290183387270766,0.0,0.82750540893374,0.0,0.8275054089337399,0.0,0.825782092772384,0.0,0.8260373770618944,0.0,0.8260373770618943,0.0,1698758580,False,1,238d6d2f,2023-10-31_13-23-00,146.66759610176086,146.66759610176086,1157105,6758e5a243b0,172.17.0.4,146.66759610176086,1,,0.30000000000000004,180,418,"(3, 6, 9)",238d6d2f,,,,,
8,0.7931499460625674,0.7931499460625674,0.007746174010973615,0.7906418289914326,0.007894977958787961,0.7906418289914326,0.00789497795878798,0.7664509169363538,0.0,0.762109851902812,0.0,0.7621098519028121,0.0,0.7216828478964401,0.0,0.6781233665544227,0.0,0.6781233665544227,0.0,1698758600,True,1,aeb24423,2023-10-31_13-23-20,142.80130982398987,142.80130982398987,1153061,6758e5a243b0,172.17.0.4,142.80130982398987,1,,0.30000000000000004,195,366,"(6, 7, 8)",aeb24423,,,,,
9,0.8036677454153183,0.7971952535059331,0.005479363581100441,0.7941821775064246,0.005665481070231183,0.7941821775064246,0.005665481070231171,0.7815533980582524,0.0,0.7766580691653108,0.0,0.7766580691653108,0.0,0.8036677454153183,0.0,0.8036210691125406,0.0,0.8036210691125406,0.0,1698758588,True,1,bb17435d,2023-10-31_13-23-08,108.55880928039551,108.55880928039551,1156720,6758e5a243b0,172.17.0.4,108.55880928039551,1,,1.0,123,211,"(1, 5, 8)",bb17435d,,,,,
