,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.8035598705501619,0.8035598705501619,0.008465943541848308,0.8003753461751961,0.009231785136667434,0.8003753461751961,0.009231785136667446,0.7686084142394822,0.0,0.7614519085931937,0.0,0.7614519085931938,0.0,0.7265372168284789,0.0,0.6841101553864394,0.0,0.6841101553864393,0.0,1698715142,True,1,7e71309e,2023-10-31_01-19-02,169.98172807693481,169.98172807693481,1112533,6758e5a243b0,172.17.0.4,169.98172807693481,1,,0.30000000000000004,260,426,"(7, 8)",7e71309e,,,,,
1,0.854908306364617,0.8389967637540453,0.004837859977667972,0.8364018656011893,0.004867301375603594,0.8364018656011893,0.0048673013756035345,0.8209277238403452,0.0,0.818360795680495,0.0,0.8183607956804948,0.0,0.854908306364617,0.0,0.8547044611580396,0.0,0.8547044611580394,0.0,1698715145,False,1,47e964df,2023-10-31_01-19-05,165.27515411376953,165.27515411376953,1115741,6758e5a243b0,172.17.0.4,165.27515411376953,1,,0.1,127,419,"(0, 2)",47e964df,,,,,
2,0.8444983818770228,0.8444983818770228,0.003200540172415709,0.8419490239839934,0.003231609262034542,0.8419490239839934,0.0032316092620345727,0.8274002157497303,0.0,0.8238391137726923,0.0,0.8238391137726924,0.0,0.7443365695792881,0.0,0.7179260389358971,0.0,0.7179260389358971,0.0,1698715172,False,1,57b3fa76,2023-10-31_01-19-32,185.13489508628845,185.13489508628845,1116144,6758e5a243b0,172.17.0.4,185.13489508628845,1,,0.6000000000000001,268,166,"(9, 10)",57b3fa76,,,,,
3,0.8119201725997842,0.8119201725997842,0.003403191273861345,0.8097797608512509,0.0034331863772655204,0.8097797608512509,0.003433186377265484,0.7928802588996764,0.0,0.7905286416525158,0.0,0.7905286416525159,0.0,0.7076591154261057,0.0,0.6681310336174047,0.0,0.6681310336174046,0.0,1698715152,True,1,17d671d2,2023-10-31_01-19-12,156.80176186561584,156.80176186561584,1116526,6758e5a243b0,172.17.0.4,156.80176186561584,1,,1.0,168,298,"(0, 4)",17d671d2,,,,,
4,0.8171521035598706,0.806472491909385,0.004353923639829689,0.8037712306197073,0.004279890392030229,0.8037712306197073,0.004279890392030208,0.8171521035598706,0.0,0.8138920436499669,0.0,0.813892043649967,0.0,0.732470334412082,0.0,0.6959033300040375,0.0,0.6959033300040375,0.0,1698715109,False,1,196a812b,2023-10-31_01-18-29,104.84904956817627,104.84904956817627,1116913,6758e5a243b0,172.17.0.4,104.84904956817627,1,,0.2,35,279,"(6, 8)",196a812b,,,,,
5,0.8173139158576053,0.8173139158576053,0.006698021523515757,0.8150829820714787,0.0068611248156394905,0.8150829820714787,0.006861124815639461,0.7772384034519957,0.0,0.7741672821927086,0.0,0.7741672821927087,0.0,0.8117583603020496,0.0,0.8122404361988043,0.0,0.8122404361988043,0.0,1698715220,True,1,8ca66e39,2023-10-31_01-20-20,111.05659627914429,111.05659627914429,1116913,6758e5a243b0,172.17.0.4,111.05659627914429,1,,0.6000000000000001,132,235,"(3, 8)",8ca66e39,,,,,
6,0.8245954692556635,0.8245954692556635,0.002492819850764052,0.8222329609609453,0.002470928390333076,0.8222329609609454,0.0024709283903331125,0.7977346278317152,0.0,0.7951279470761001,0.0,0.7951279470761003,0.0,0.81445523193096,0.0,0.8150171798182971,0.0,0.815017179818297,0.0,1698715276,True,1,a25c6a0f,2023-10-31_01-21-16,134.4825975894928,134.4825975894928,1112533,6758e5a243b0,172.17.0.4,134.4825975894928,1,,0.8,209,347,"(1, 10)",a25c6a0f,,,,,
7,0.8301510248112189,0.8301510248112189,0.0033113366727445135,0.8276694234996913,0.0035745337696106994,0.8276694234996913,0.0035745337696107037,0.825782092772384,0.0,0.8234324273959884,0.0,0.8234324273959885,0.0,0.7265372168284789,0.0,0.6803518486085082,0.0,0.6803518486085082,0.0,1698715274,True,1,c621ac04,2023-10-31_01-21-14,128.72820806503296,128.72820806503296,1115741,6758e5a243b0,172.17.0.4,128.72820806503296,1,,0.5,230,427,"(3, 4)",c621ac04,,,,,
8,0.8295577130528586,0.8118122977346278,0.003432133391571327,0.8091676732271548,0.0035451202070254264,0.8091676732271548,0.003545120207025395,0.7988133764832794,0.0,0.7972356969096541,0.0,0.7972356969096542,0.0,0.8295577130528586,0.0,0.8303700707279598,0.0,0.8303700707279598,0.0,1698715270,True,1,a9b74c86,2023-10-31_01-21-10,117.32285928726196,117.32285928726196,1116526,6758e5a243b0,172.17.0.4,117.32285928726196,1,,0.9,168,165,"(1, 2)",a9b74c86,,,,,
9,0.826537216828479,0.826537216828479,0.004539725008090812,0.824744521861524,0.004563191290955561,0.824744521861524,0.0045631912909556,0.8209277238403452,0.0,0.8184315661967929,0.0,0.8184315661967929,0.0,0.8047464940668824,0.0,0.802381799453729,0.0,0.8023817994537289,0.0,1698715351,True,1,7c7b3454,2023-10-31_01-22-31,179.02807641029358,179.02807641029358,1116144,6758e5a243b0,172.17.0.4,179.02807641029358,1,,0.5,325,353,"(3, 11)",7c7b3454,,,,,
