,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.8023809523809524,0.7878571428571428,0.0036030347501003574,0.7937944576497599,0.003374948122748697,0.7937944576497599,0.0033749481227487166,0.8023809523809524,0.0,0.8062233347507703,0.0,0.8062233347507705,0.0,0.7952380952380952,0.0,0.8011198964429499,0.0,0.8011198964429499,0.0,1700064987,False,1,eb3d01ee,2023-11-15_16-16-27,95.34857678413391,95.34857678413391,80177,c7ab4190cebd,172.17.0.3,95.34857678413391,1,,0.9,201,"(6, 10, 11)",eb3d01ee,,,,,
1,0.7852380952380952,0.7852380952380952,0.004971574528052625,0.7903091554138817,0.004806507523292657,0.7903091554138817,0.004806507523292689,0.7547619047619047,0.0,0.7591647488085177,0.0,0.7591647488085177,0.0,0.7571428571428571,0.0,0.763321038736812,0.0,0.763321038736812,0.0,1700065015,True,1,4b55d454,2023-11-15_16-16-55,109.33111238479614,109.33111238479614,81166,c7ab4190cebd,172.17.0.3,109.33111238479614,1,,0.5,87,"(0, 6, 8)",4b55d454,,,,,
2,0.8047619047619048,0.8047619047619048,0.005634361698190113,0.8109820436189639,0.005340544680668251,0.8109820436189636,0.005340544680668281,0.7904761904761904,0.0,0.7956716522049332,0.0,0.7956716522049332,0.0,0.7714285714285715,0.0,0.776270665783763,0.0,0.776270665783763,0.0,1700065054,False,1,4257ab4f,2023-11-15_16-17-34,132.47221422195435,132.47221422195435,81605,c7ab4190cebd,172.17.0.3,132.47221422195435,1,,0.30000000000000004,292,"(2, 10, 11)",4257ab4f,,,,,
3,0.7976190476190477,0.786904761904762,0.005022624549935479,0.7892665442154776,0.004924051352770899,0.7892665442154776,0.004924051352770953,0.7976190476190477,0.0,0.7986176024611983,0.0,0.7986176024611983,0.0,0.7666666666666667,0.0,0.7660798100997415,0.0,0.7660798100997414,0.0,1700065068,True,1,33665849,2023-11-15_16-17-48,130.11739230155945,130.11739230155945,81968,c7ab4190cebd,172.17.0.3,130.11739230155945,1,,0.6000000000000001,211,"(1, 2, 10, 11)",33665849,,,,,
4,0.8440476190476189,0.8440476190476189,0.0038759096657380115,0.847206408605204,0.003891028965951291,0.847206408605204,0.003891028965951246,0.8238095238095238,0.0,0.8275575524592428,0.0,0.8275575524592427,0.0,0.8,0.0,0.8037709855631827,0.0,0.8037709855631827,0.0,1700065069,False,1,28c105e8,2023-11-15_16-17-49,112.56134486198425,112.56134486198425,82358,c7ab4190cebd,172.17.0.3,112.56134486198425,1,,0.7000000000000001,73,"(1, 3, 6, 9)",28c105e8,,,,,
5,0.8466666666666667,0.8466666666666667,0.005450249115361694,0.8506766539936523,0.005158149688228798,0.8506766539936523,0.005158149688228786,0.819047619047619,0.0,0.8212163360115653,0.0,0.8212163360115652,0.0,0.8404761904761905,0.0,0.8445232849454922,0.0,0.8445232849454922,0.0,1700065099,False,1,590465bb,2023-11-15_16-18-19,112.12301135063171,112.12301135063171,80177,c7ab4190cebd,172.17.0.3,112.12301135063171,1,,0.6000000000000001,173,"(1, 4, 8)",590465bb,,,,,
6,0.8130952380952381,0.8130952380952381,0.004422422766906344,0.8163140186351168,0.004554750238452199,0.8163140186351168,0.004554750238452162,0.8095238095238095,0.0,0.8118900940465134,0.0,0.8118900940465134,0.0,0.7976190476190477,0.0,0.8002874723870339,0.0,0.8002874723870338,0.0,1700065135,True,1,58ddf54d,2023-11-15_16-18-55,119.52602434158325,119.52602434158325,81166,c7ab4190cebd,172.17.0.3,119.52602434158325,1,,0.6000000000000001,159,"(5, 8, 9, 10)",58ddf54d,,,,,
7,0.8214285714285714,0.8207142857142857,0.00261904761904761,0.8281575117170199,0.0023974610997956687,0.8281575117170197,0.002397461099795677,0.819047619047619,0.0,0.8265872557371093,0.0,0.8265872557371094,0.0,0.8214285714285714,0.0,0.8277269582477099,0.0,0.82772695824771,0.0,1700065177,True,1,af9a6e21,2023-11-15_16-19-37,123.58088827133179,123.58088827133179,81605,c7ab4190cebd,172.17.0.3,123.58088827133179,1,,0.4,35,"(0, 1, 10, 11)",af9a6e21,,,,,
8,0.8454761904761904,0.8454761904761904,0.0049315036136209295,0.8511875036303567,0.004488066777748322,0.8511875036303567,0.0044880667777483325,0.819047619047619,0.0,0.8234781577357384,0.0,0.8234781577357384,0.0,0.8071428571428572,0.0,0.8133337023723923,0.0,0.8133337023723923,0.0,1700065195,False,1,ce98285b,2023-11-15_16-19-55,127.0601716041565,127.0601716041565,81968,c7ab4190cebd,172.17.0.3,127.0601716041565,1,,0.4,181,"(3, 7, 8, 10)",ce98285b,,,,,
9,0.8278571428571428,0.8278571428571428,0.003991203479581035,0.8325237941854571,0.003810012924482396,0.8325237941854571,0.003810012924482378,0.7785714285714286,0.0,0.7819561746409036,0.0,0.7819561746409038,0.0,0.7690476190476191,0.0,0.7732462823480389,0.0,0.773246282348039,0.0,1700065207,True,1,4d47b97a,2023-11-15_16-20-07,138.2090561389923,138.2090561389923,82358,c7ab4190cebd,172.17.0.3,138.2090561389923,1,,0.30000000000000004,297,"(0, 2, 4, 8)",4d47b97a,,,,,
10,0.8047619047619048,0.7969047619047619,0.005739033711044766,0.8022303084721214,0.005321081671647145,0.8022303084721214,0.0053210816716471165,0.8047619047619048,0.0,0.8103167162715325,0.0,0.8103167162715323,0.0,0.7761904761904762,0.0,0.7806972513794815,0.0,0.7806972513794814,0.0,1700065206,True,1,43c16f57,2023-11-15_16-20-06,106.08425426483154,106.08425426483154,80177,c7ab4190cebd,172.17.0.3,106.08425426483154,1,,0.5,36,"(0, 5, 8, 11)",43c16f57,,,,,
11,0.7730952380952381,0.7730952380952381,0.004885305840162667,0.7794846244215492,0.005176405130228975,0.7794846244215491,0.0051764051302289555,0.7642857142857142,0.0,0.7701650538133419,0.0,0.7701650538133421,0.0,0.7428571428571429,0.0,0.7474914317177134,0.0,0.7474914317177134,0.0,1700065242,True,1,67a73d6d,2023-11-15_16-20-42,106.7983045578003,106.7983045578003,81166,c7ab4190cebd,172.17.0.3,106.7983045578003,1,,0.6000000000000001,72,"(1, 4, 8)",67a73d6d,,,,,
12,0.8266666666666665,0.8266666666666665,0.004232473532055072,0.8279848273830067,0.0041309939487073205,0.8279848273830067,0.004130993948707297,0.8261904761904761,0.0,0.8277827177937795,0.0,0.8277827177937795,0.0,0.8261904761904761,0.0,0.8276829438464938,0.0,0.8276829438464939,0.0,1700065309,True,1,6602ab1a,2023-11-15_16-21-49,131.4398012161255,131.4398012161255,81605,c7ab4190cebd,172.17.0.3,131.4398012161255,1,,0.8,209,"(4, 8, 9, 11)",6602ab1a,,,,,
13,0.8047619047619048,0.7938095238095237,0.005450249115361741,0.8002143092141025,0.004887822557060465,0.8002143092141025,0.0048878225570604525,0.7761904761904762,0.0,0.7813136256683059,0.0,0.7813136256683058,0.0,0.8047619047619048,0.0,0.8100919796413245,0.0,0.8100919796413244,0.0,1700065353,True,1,a6844b84,2023-11-15_16-22-33,157.62424111366272,157.62424111366272,81968,c7ab4190cebd,172.17.0.3,157.62424111366272,1,,0.1,194,"(0, 6, 7, 10)",a6844b84,,,,,
14,0.8023809523809524,0.8023809523809524,0.005429406786186381,0.8070708681289884,0.005383610631783488,0.8070708681289884,0.0053836106317834845,0.7857142857142857,0.0,0.7896593164391065,0.0,0.7896593164391066,0.0,0.7928571428571428,0.0,0.7946917955198378,0.0,0.7946917955198379,0.0,1700065343,True,1,c3cbede0,2023-11-15_16-22-23,137.58887147903442,137.58887147903442,80177,c7ab4190cebd,172.17.0.3,137.58887147903442,1,,1.0,333,"(5, 6, 10, 11)",c3cbede0,,,,,
15,0.8,0.7938095238095239,0.006317380553057926,0.8005458055472658,0.0057603343138238,0.8005458055472658,0.0057603343138238556,0.8,0.0,0.8072009684392764,0.0,0.8072009684392765,0.0,0.7976190476190477,0.0,0.8038808548912971,0.0,0.8038808548912971,0.0,1700065331,True,1,ce5b0f4c,2023-11-15_16-22-11,123.90622425079346,123.90622425079346,82358,c7ab4190cebd,172.17.0.3,123.90622425079346,1,,0.2,66,"(1, 3, 7, 8)",ce5b0f4c,,,,,
16,0.7880952380952381,0.7821428571428571,0.004671765921511551,0.7857827163429691,0.004350745452119456,0.7857827163429691,0.004350745452119472,0.780952380952381,0.0,0.7842125423146359,0.0,0.7842125423146359,0.0,0.7880952380952381,0.0,0.7917980473445438,0.0,0.7917980473445438,0.0,1700065368,True,1,824b12ac,2023-11-15_16-22-48,126.50298547744751,126.50298547744751,81166,c7ab4190cebd,172.17.0.3,126.50298547744751,1,,0.30000000000000004,147,"(3, 10)",824b12ac,,,,,
17,0.805,0.805,0.004573660169594899,0.8106497480901291,0.004355417771621538,0.8106497480901291,0.004355417771621501,0.7690476190476191,0.0,0.7746238239383051,0.0,0.7746238239383051,0.0,0.7547619047619047,0.0,0.7617381552435291,0.0,0.7617381552435292,0.0,1700065435,True,1,60638b8b,2023-11-15_16-23-55,126.22129607200623,126.22129607200623,81605,c7ab4190cebd,172.17.0.3,126.22129607200623,1,,0.5,206,"(1, 2, 5, 10)",60638b8b,,,,,
18,0.8359523809523809,0.8359523809523809,0.005156287578025649,0.8415062874999372,0.00515137617857341,0.8415062874999372,0.005151376178573424,0.8119047619047619,0.0,0.8159736000443747,0.0,0.8159736000443747,0.0,0.7928571428571428,0.0,0.7951322162397747,0.0,0.7951322162397748,0.0,1700065471,False,1,005e3531,2023-11-15_16-24-31,139.64607095718384,139.64607095718384,82358,c7ab4190cebd,172.17.0.3,139.64607095718384,1,,0.7000000000000001,243,"(0, 5, 10, 11)",005e3531,,,,,
19,0.8183333333333334,0.8183333333333334,0.0050000000000000044,0.8239674461315591,0.004974307130637259,0.8239674461315589,0.004974307130637287,0.8,0.0,0.8047312601151506,0.0,0.8047312601151506,0.0,0.7880952380952381,0.0,0.7937583942321141,0.0,0.793758394232114,0.0,1700065468,True,1,5c82928a,2023-11-15_16-24-28,124.57632279396057,124.57632279396057,80177,c7ab4190cebd,172.17.0.3,124.57632279396057,1,,0.7000000000000001,167,"(3, 5, 6, 8)",5c82928a,,,,,
20,0.7928571428571428,0.7928571428571428,0.005634361698190123,0.8003691159838473,0.005212412475132798,0.8003691159838473,0.005212412475132762,0.7833333333333333,0.0,0.7902530145520593,0.0,0.7902530145520593,0.0,0.7619047619047619,0.0,0.764578337062431,0.0,0.764578337062431,0.0,1700065483,True,1,7f412c55,2023-11-15_16-24-43,129.9078516960144,129.9078516960144,81968,c7ab4190cebd,172.17.0.3,129.9078516960144,1,,0.4,122,"(0, 6)",7f412c55,,,,,
21,0.819047619047619,0.819047619047619,0.003688555567816574,0.8232121515471442,0.003778129400173424,0.8232121515471442,0.003778129400173438,0.8119047619047619,0.0,0.8144668613953358,0.0,0.8144668613953358,0.0,0.8023809523809524,0.0,0.8058015003558124,0.0,0.8058015003558124,0.0,1700065509,True,1,e9e661d5,2023-11-15_16-25-09,140.1284008026123,140.1284008026123,81166,c7ab4190cebd,172.17.0.3,140.1284008026123,1,,0.4,245,"(3, 5, 8, 10)",e9e661d5,,,,,
22,0.8119047619047619,0.8119047619047619,0.004761904761904745,0.8162150645777284,0.004886725518194266,0.8162150645777284,0.00488672551819426,0.7857142857142857,0.0,0.7899473117363796,0.0,0.7899473117363794,0.0,0.7761904761904762,0.0,0.7773868351202015,0.0,0.7773868351202017,0.0,1700065584,True,1,d8dc66d8,2023-11-15_16-26-24,148.71776151657104,148.71776151657104,81605,c7ab4190cebd,172.17.0.3,148.71776151657104,1,,0.1,124,"(2, 6, 7, 10)",d8dc66d8,,,,,
23,0.8171428571428571,0.8171428571428571,0.00561420291550074,0.8238706552307299,0.0053396746544071266,0.8238706552307299,0.005339674654407153,0.8142857142857143,0.0,0.8194175739919678,0.0,0.8194175739919677,0.0,0.7738095238095238,0.0,0.7775594355399861,0.0,0.7775594355399861,0.0,1700065601,True,1,56fcb98b,2023-11-15_16-26-41,133.57333087921143,133.57333087921143,80177,c7ab4190cebd,172.17.0.3,133.57333087921143,1,,0.8,243,"(2, 5, 8, 9)",56fcb98b,,,,,
24,0.8142857142857143,0.8095238095238095,0.00301169300968416,0.8138655248486328,0.0032635138297392383,0.8138655248486326,0.0032635138297392096,0.8142857142857143,0.0,0.8170823366047727,0.0,0.8170823366047729,0.0,0.8095238095238095,0.0,0.8120336577848776,0.0,0.8120336577848775,0.0,1700065606,True,1,b8289594,2023-11-15_16-26-46,135.1631293296814,135.1631293296814,82358,c7ab4190cebd,172.17.0.3,135.1631293296814,1,,0.2,106,"(0, 2, 6, 10)",b8289594,,,,,
25,0.7861904761904761,0.7861904761904761,0.004232473532055027,0.7908223610588314,0.0044887070909795995,0.7908223610588314,0.0044887070909795925,0.7690476190476191,0.0,0.770107594558683,0.0,0.7701075945586832,0.0,0.7523809523809524,0.0,0.7524181743869794,0.0,0.7524181743869794,0.0,1700065613,True,1,344e164c,2023-11-15_16-26-53,129.79625940322876,129.79625940322876,81968,c7ab4190cebd,172.17.0.3,129.79625940322876,1,,0.4,281,"(1, 2, 3, 7)",344e164c,,,,,
26,0.8221428571428572,0.8221428571428572,0.005000000000000002,0.8269120599233959,0.00451252879958128,0.8269120599233959,0.004512528799581309,0.8142857142857143,0.0,0.8185853529373063,0.0,0.8185853529373065,0.0,0.7976190476190477,0.0,0.8008252329885038,0.0,0.8008252329885037,0.0,1700065630,False,1,3fa6f13a,2023-11-15_16-27-10,121.53503680229187,121.53503680229187,81166,c7ab4190cebd,172.17.0.3,121.53503680229187,1,,0.8,148,"(3, 6, 7, 11)",3fa6f13a,,,,,
27,0.7821428571428571,0.7821428571428571,0.006921162787499324,0.7915568971673983,0.006904186767475703,0.7915568971673982,0.0069041867674757024,0.7666666666666667,0.0,0.7741348858621943,0.0,0.7741348858621944,0.0,0.7690476190476191,0.0,0.7783286730379054,0.0,0.7783286730379054,0.0,1700065752,True,1,b79a7ce9,2023-11-15_16-29-12,167.66700148582458,167.66700148582458,81605,c7ab4190cebd,172.17.0.3,167.66700148582458,1,,0.2,351,"(3, 6, 7, 10)",b79a7ce9,,,,,
28,0.8142857142857143,0.8076190476190476,0.005812645531301743,0.814165316773216,0.005373061786377717,0.814165316773216,0.00537306178637774,0.8142857142857143,0.0,0.8194987728104084,0.0,0.8194987728104084,0.0,0.7928571428571428,0.0,0.7992717096043437,0.0,0.7992717096043436,0.0,1700065735,True,1,b1301860,2023-11-15_16-28-55,133.80920004844666,133.80920004844666,80177,c7ab4190cebd,172.17.0.3,133.80920004844666,1,,0.9,187,"(0, 1, 4, 6)",b1301860,,,,,
29,0.7914285714285715,0.7914285714285715,0.0032296809443453757,0.7943761844914421,0.003299284719813724,0.7943761844914422,0.0032992847198137004,0.7619047619047619,0.0,0.7660248186295283,0.0,0.7660248186295283,0.0,0.7738095238095238,0.0,0.7756125900632215,0.0,0.7756125900632214,0.0,1700065745,True,1,94f4f78f,2023-11-15_16-29-05,139.3526313304901,139.3526313304901,82358,c7ab4190cebd,172.17.0.3,139.3526313304901,1,,0.5,267,"(0, 4, 7, 10)",94f4f78f,,,,,
30,0.8290476190476189,0.8290476190476189,0.004971574528052673,0.834035765167038,0.004826409705281569,0.834035765167038,0.004826409705281547,0.7857142857142857,0.0,0.7912100495638207,0.0,0.7912100495638207,0.0,0.7904761904761904,0.0,0.7944334300645196,0.0,0.7944334300645195,0.0,1700065747,False,1,00825a17,2023-11-15_16-29-07,134.3276937007904,134.3276937007904,81968,c7ab4190cebd,172.17.0.3,134.3276937007904,1,,0.6000000000000001,223,"(1, 5, 8, 11)",00825a17,,,,,
31,0.7926190476190477,0.7926190476190477,0.004931503613620963,0.794924086135411,0.004644773380907894,0.794924086135411,0.004644773380907862,0.7880952380952381,0.0,0.7901496678223271,0.0,0.790149667822327,0.0,0.7761904761904762,0.0,0.7779419965949735,0.0,0.7779419965949737,0.0,1700065763,True,1,e7db6b2f,2023-11-15_16-29-23,133.20596575737,133.20596575737,81166,c7ab4190cebd,172.17.0.3,133.20596575737,1,,0.30000000000000004,173,"(3, 7, 8, 10)",e7db6b2f,,,,,
