,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.8290183387270766,0.8018878101402374,0.009175865452881429,0.8014981899196947,0.009145491829403631,0.8014981899196947,0.009145491829403598,0.8004314994606256,0.0,0.7995144797948655,0.0,0.7995144797948655,0.0,0.8290183387270766,0.0,0.8295902166028603,0.0,0.8295902166028604,0.0,1699685616,False,1,06539b77,2023-11-11_06-53-36,101.89465641975403,101.89465641975403,819903,bcf5648ce3ef,172.17.0.2,101.89465641975403,1,,0.7000000000000001,71,413,"(1, 3, 5, 11)",06539b77,,,,,
1,0.813915857605178,0.8126752966558793,0.004640186885437576,0.8101808492469749,0.004672912874957206,0.8101808492469746,0.004672912874957226,0.813915857605178,0.0,0.810848723570217,0.0,0.8108487235702169,0.0,0.8112189859762675,0.0,0.8113509663949903,0.0,0.8113509663949904,0.0,1699685673,True,1,745fe3b5,2023-11-11_06-54-33,148.84541511535645,148.84541511535645,820265,bcf5648ce3ef,172.17.0.2,148.84541511535645,1,,0.30000000000000004,75,486,"(1, 7, 8, 9)",745fe3b5,,,,,
2,-0.1,,,,,,,,,,,,,,,,,,,1699685617,True,1,dddfc61d,2023-11-11_06-53-37,80.97911357879639,80.97911357879639,820655,bcf5648ce3ef,172.17.0.2,80.97911357879639,1,,0.4,79,238,"(6, 7, 8, 10)",dddfc61d,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 48.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 30.62 MiB is free. Process 611821 has 462.00 MiB memory in use. Process 617737 has 256.00 MiB memory in use. Process 858564 has 1.23 GiB memory in use. Process 861730 has 1.35 GiB memory in use. Process 862042 has 1.22 GiB memory in use. Process 862365 has 1.11 GiB memory in use. Process 862671 has 1.12 GiB memory in use. Process 899181 has 672.00 MiB memory in use. Process 902286 has 904.00 MiB memory in use. Process 902292 has 1.30 GiB memory in use. Process 902288 has 776.00 MiB memory in use. Process 902295 has 950.00 MiB memory in use. Process 902649 has 1.04 GiB memory in use. Process 902642 has 686.00 MiB memory in use. Process 902650 has 552.00 MiB memory in use. Process 902751 has 980.00 MiB memory in use. Process 902651 has 778.00 MiB memory in use. Process 903033 has 1.60 GiB memory in use. Process 903040 has 682.00 MiB memory in use. Process 903041 has 432.00 MiB memory in use. Process 903042 has 460.00 MiB memory in use. Process 903045 has 452.00 MiB memory in use. Process 903427 has 470.00 MiB memory in use. Process 903433 has 452.00 MiB memory in use. Process 903430 has 454.00 MiB memory in use. Process 903610 has 682.00 MiB memory in use. Process 903615 has 430.00 MiB memory in use. Process 903817 has 470.00 MiB memory in use. Process 903823 has 454.00 MiB memory in use. Process 903822 has 450.00 MiB memory in use. Process 903888 has 564.00 MiB memory in use. Process 904071 has 430.00 MiB memory in use. Of the allocated memory 78.46 MiB is allocated by PyTorch, and 43.54 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in do_reduce
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in <dictcomp>
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/datasets/multimodal/transformer.py"", line 523, in __call__
    new_X = window_transform.the_transform.transform(X=X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr_linear.py"", line 60, in transform
    embeddings = intermediate_model(test_data).cpu().detach().numpy()

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/models/model_base.py"", line 25, in forward
    x = self.relu(x)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/activation.py"", line 101, in forward
    return F.relu(input, inplace=self.inplace)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/functional.py"", line 1471, in relu
    result = torch.relu(input)
"
3,0.8182308522114348,0.7997842502696872,0.004099244875943888,0.7979844488423956,0.004087364430134312,0.7979844488423956,0.004087364430134312,0.7810140237324703,0.0,0.7781186023311034,0.0,0.7781186023311035,0.0,0.8182308522114348,0.0,0.8194434656326418,0.0,0.8194434656326419,0.0,1699685640,False,1,cb6b4c46,2023-11-11_06-54-00,92.20451474189758,92.20451474189758,821222,bcf5648ce3ef,172.17.0.2,92.20451474189758,1,,0.2,46,452,"(0, 3, 4, 9)",cb6b4c46,,,,,
4,0.8327939590075513,0.817313915857605,0.003561913048780806,0.8157706764061903,0.0034745446331913947,0.8157706764061903,0.003474544633191439,0.8090614886731392,0.0,0.8072753439540116,0.0,0.8072753439540116,0.0,0.8327939590075513,0.0,0.8321949562522497,0.0,0.8321949562522497,0.0,1699685669,False,1,5888673b,2023-11-11_06-54-29,109.56657075881958,109.56657075881958,821500,bcf5648ce3ef,172.17.0.2,109.56657075881958,1,,0.9,46,405,"(0, 4, 5, 7)",5888673b,,,,,
5,0.8247033441208198,0.7984897518878101,0.0029856208205173633,0.7956901868351625,0.003078820585204005,0.7956901868351625,0.003078820585204015,0.8247033441208198,0.0,0.8228579506539125,0.0,0.8228579506539127,0.0,0.813915857605178,0.0,0.8133764791871831,0.0,0.8133764791871831,0.0,1699685795,False,1,6e7e09d5,2023-11-11_06-56-35,179.52092719078064,179.52092719078064,819903,bcf5648ce3ef,172.17.0.2,179.52092719078064,1,,0.2,27,130,"(2, 3, 4, 10)",6e7e09d5,,,,,
6,-0.1,,,,,,,,,,,,,,,,,,,1699685622,True,1,68dfcded,2023-11-11_06-53-42,4.227652549743652,4.227652549743652,820655,bcf5648ce3ef,172.17.0.2,4.227652549743652,1,,0.9,8,321,"(1, 6, 7, 10)",68dfcded,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 2.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 2.62 MiB is free. Process 611821 has 462.00 MiB memory in use. Process 617737 has 256.00 MiB memory in use. Process 858564 has 1.23 GiB memory in use. Process 861730 has 1.35 GiB memory in use. Process 862042 has 1.22 GiB memory in use. Process 862365 has 1.11 GiB memory in use. Process 862671 has 1.12 GiB memory in use. Process 899181 has 614.00 MiB memory in use. Process 902286 has 904.00 MiB memory in use. Process 902292 has 1.30 GiB memory in use. Process 902288 has 776.00 MiB memory in use. Process 902295 has 950.00 MiB memory in use. Process 902649 has 1.04 GiB memory in use. Process 902642 has 686.00 MiB memory in use. Process 902650 has 552.00 MiB memory in use. Process 902751 has 980.00 MiB memory in use. Process 902651 has 778.00 MiB memory in use. Process 903033 has 1.60 GiB memory in use. Process 903040 has 682.00 MiB memory in use. Process 903041 has 514.00 MiB memory in use. Process 903042 has 402.00 MiB memory in use. Process 903045 has 514.00 MiB memory in use. Process 903427 has 470.00 MiB memory in use. Process 903433 has 452.00 MiB memory in use. Process 903430 has 454.00 MiB memory in use. Process 903610 has 682.00 MiB memory in use. Process 903615 has 430.00 MiB memory in use. Process 903817 has 470.00 MiB memory in use. Process 903823 has 454.00 MiB memory in use. Process 903822 has 450.00 MiB memory in use. Process 903888 has 564.00 MiB memory in use. Process 904071 has 430.00 MiB memory in use. Of the allocated memory 37.31 MiB is allocated by PyTorch, and 26.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 121, in do_reduce
    reducer.fit(**fit_dsets)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr_linear.py"", line 51, in fit
    self.linear_model.fit(X,y,X_val,y_val)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/simclr_linear_estimator.py"", line 56, in fit
    trained_simclr_model,epoch_wise_loss = self.simclr.fit(X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr.py"", line 97, in fit
    batched_dataset = ds.get_transformed_items(self.batch_size, self.is_transform_function_vectorized)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/dataset_simclr.py"", line 43, in get_transformed_items
    transform_2 = torch.tensor(transform_2, dtype=torch.float32).to(self.device)
"
7,-0.1,,,,,,,,,,,,,,,,,,,1699685670,True,1,ec37860d,2023-11-11_06-54-30,48.29462432861328,48.29462432861328,820655,bcf5648ce3ef,172.17.0.2,48.29462432861328,1,,0.4,56,329,"(2, 3, 6, 8)",ec37860d,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 48.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 42.62 MiB is free. Process 611821 has 462.00 MiB memory in use. Process 617737 has 256.00 MiB memory in use. Process 858564 has 1.23 GiB memory in use. Process 861730 has 1.35 GiB memory in use. Process 862042 has 1.22 GiB memory in use. Process 862365 has 1.11 GiB memory in use. Process 862671 has 1.12 GiB memory in use. Process 899181 has 452.00 MiB memory in use. Process 902286 has 904.00 MiB memory in use. Process 902292 has 1.30 GiB memory in use. Process 902288 has 776.00 MiB memory in use. Process 902295 has 950.00 MiB memory in use. Process 902649 has 1.04 GiB memory in use. Process 902642 has 686.00 MiB memory in use. Process 902650 has 552.00 MiB memory in use. Process 902751 has 980.00 MiB memory in use. Process 902651 has 778.00 MiB memory in use. Process 903033 has 1.60 GiB memory in use. Process 903040 has 682.00 MiB memory in use. Process 903041 has 552.00 MiB memory in use. Process 903042 has 458.00 MiB memory in use. Process 903045 has 518.00 MiB memory in use. Process 903427 has 470.00 MiB memory in use. Process 903433 has 452.00 MiB memory in use. Process 903430 has 452.00 MiB memory in use. Process 903610 has 682.00 MiB memory in use. Process 903615 has 452.00 MiB memory in use. Process 903817 has 470.00 MiB memory in use. Process 903823 has 434.00 MiB memory in use. Process 903822 has 452.00 MiB memory in use. Process 903888 has 564.00 MiB memory in use. Process 904071 has 452.00 MiB memory in use. Of the allocated memory 78.28 MiB is allocated by PyTorch, and 41.72 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in do_reduce
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in <dictcomp>
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/datasets/multimodal/transformer.py"", line 523, in __call__
    new_X = window_transform.the_transform.transform(X=X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr_linear.py"", line 60, in transform
    embeddings = intermediate_model(test_data).cpu().detach().numpy()

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/models/model_base.py"", line 25, in forward
    x = self.relu(x)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/activation.py"", line 101, in forward
    return F.relu(input, inplace=self.inplace)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/functional.py"", line 1471, in relu
    result = torch.relu(input)
"
8,0.8478964401294499,0.7786407766990291,0.006912413956246295,0.7747441364821358,0.007819801917675614,0.7747441364821357,0.007819801917675588,0.7642934196332255,0.0,0.7604851859460794,0.0,0.7604851859460794,0.0,0.8478964401294499,0.0,0.8463014560488172,0.0,0.8463014560488172,0.0,1699685725,False,1,c307202a,2023-11-11_06-55-25,85.65268468856812,85.65268468856812,821222,bcf5648ce3ef,172.17.0.2,85.65268468856812,1,,0.5,15,272,"(2, 3, 8, 11)",c307202a,,,,,
9,-0.1,,,,,,,,,,,,,,,,,,,1699685735,True,1,23b917e1,2023-11-11_06-55-35,66.16117548942566,66.16117548942566,821500,bcf5648ce3ef,172.17.0.2,66.16117548942566,1,,0.4,67,268,"(0, 3, 5, 11)",23b917e1,-1.0,-1.0,<class 'torch.cuda.OutOfMemoryError'>,"CUDA out of memory. Tried to allocate 48.00 MiB. GPU 0 has a total capacty of 23.69 GiB of which 12.62 MiB is free. Process 611821 has 462.00 MiB memory in use. Process 617737 has 256.00 MiB memory in use. Process 858564 has 1.23 GiB memory in use. Process 861730 has 1.35 GiB memory in use. Process 862042 has 1.22 GiB memory in use. Process 862365 has 1.11 GiB memory in use. Process 862671 has 1.12 GiB memory in use. Process 899181 has 432.00 MiB memory in use. Process 902286 has 904.00 MiB memory in use. Process 902292 has 1.30 GiB memory in use. Process 902288 has 776.00 MiB memory in use. Process 902295 has 950.00 MiB memory in use. Process 902649 has 1.04 GiB memory in use. Process 902642 has 650.00 MiB memory in use. Process 902650 has 452.00 MiB memory in use. Process 902751 has 980.00 MiB memory in use. Process 902651 has 778.00 MiB memory in use. Process 903033 has 1.60 GiB memory in use. Process 903040 has 722.00 MiB memory in use. Process 903041 has 554.00 MiB memory in use. Process 903042 has 516.00 MiB memory in use. Process 903045 has 556.00 MiB memory in use. Process 903427 has 498.00 MiB memory in use. Process 903433 has 556.00 MiB memory in use. Process 903430 has 452.00 MiB memory in use. Process 903610 has 682.00 MiB memory in use. Process 903615 has 542.00 MiB memory in use. Process 903817 has 452.00 MiB memory in use. Process 903823 has 426.00 MiB memory in use. Process 903822 has 452.00 MiB memory in use. Process 903888 has 424.00 MiB memory in use. Process 904071 has 444.00 MiB memory in use. Of the allocated memory 45.89 MiB is allocated by PyTorch, and 40.11 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF","  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/hyperparameters_search.py"", line 119, in my_objective_function
    result = h_search_unit(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/h_search_unit.py"", line 23, in h_search_unit
    experiment_result = run_basic_experiment(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/run_basic_experiment.py"", line 151, in run_basic_experiment
    datasets = do_reduce(

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in do_reduce
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/experiment_executor/ray_tune_search_/basic/do_reduce.py"", line 144, in <dictcomp>
    {dset_name: transformer(datasets[dset_name]) for dset_name in apply_only_in}

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/datasets/multimodal/transformer.py"", line 523, in __call__
    new_X = window_transform.the_transform.transform(X=X)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/transforms/simclr_linear.py"", line 60, in transform
    embeddings = intermediate_model(test_data).cpu().detach().numpy()

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/librep/estimators/simclr/torch/models/model_base.py"", line 24, in forward
    x = self.conv1(x)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1518, in _wrapped_call_impl
    return self._call_impl(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1527, in _call_impl
    return forward_call(*args, **kwargs)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/conv.py"", line 310, in forward
    return self._conv_forward(input, self.weight, self.bias)

  File ""/home/amparo/unicamp_hyper3/M4-Framework-Experiments/experiments/.local/lib/python3.10/site-packages/torch/nn/modules/conv.py"", line 306, in _conv_forward
    return F.conv1d(input, weight, bias, self.stride,
"
